NAME                                                       READY   STATUS              RESTARTS       AGE     IP               NODE                                 NOMINATED NODE   READINESS GATES
worker-75f95467fc-j2r7v                                    1/1     Running             0              36s     172.18.12.222    openstudio-179d-worker-9rtc4-zngnp   <none>           <none>
worker-75f95467fc-j4vqf                                    1/1     Terminating         0              86m     172.17.52.213    openstudio-179d-worker-9rtc4-gkz2s   <none>           <none>
worker-75f95467fc-j5xxx                                    1/1     Terminating         0              85m     172.19.215.69    openstudio-179d-worker-9rtc4-bbjpc   <none>           <none>
worker-75f95467fc-j68jw                                    1/1     Terminating         0              86m     172.23.108.150   openstudio-179d-worker-9rtc4-68zfp   <none>           <none>
worker-75f95467fc-j6b9x                                    1/1     Terminating         0              86m     172.23.196.84    openstudio-179d-worker-9rtc4-77ssn   <none>           <none>
worker-75f95467fc-j76tv                                    1/1     Terminating         0              86m     172.23.94.138    openstudio-179d-worker-9rtc4-bzvqk   <none>           <none>
worker-75f95467fc-j7d9j                                    1/1     Running             0              86m     172.22.201.139   openstudio-179d-worker-9rtc4-wl7tq   <none>           <none>
worker-75f95467fc-j7wrw                                    1/1     Terminating         0              86m     172.22.237.86    openstudio-179d-worker-9rtc4-zfv7b   <none>           <none>
worker-75f95467fc-j84ft                                    1/1     Terminating         0              150m    172.18.188.132   openstudio-179d-worker-9rtc4-9wbwp   <none>           <none>
worker-75f95467fc-j85z5                                    1/1     Running             0              112m    172.17.120.66    openstudio-179d-worker-9rtc4-zn5qt   <none>           <none>
worker-75f95467fc-j85z9                                    1/1     Terminating         0              85m     172.17.107.1     openstudio-179d-worker-9rtc4-mrc6q   <none>           <none>
worker-75f95467fc-j9gvn                                    1/1     Running             0              86m     172.22.201.134   openstudio-179d-worker-9rtc4-wl7tq   <none>           <none>
worker-75f95467fc-j9pp6                                    1/1     Terminating         0              86m     172.23.118.85    openstudio-179d-worker-9rtc4-tsmrh   <none>           <none>
worker-75f95467fc-j9wvh                                    1/1     Terminating         0              85m     172.21.219.131   openstudio-179d-worker-9rtc4-hksr2   <none>           <none>
worker-75f95467fc-jbjn2                                    1/1     Running             0              112m    172.18.255.194   openstudio-179d-worker-9rtc4-b464t   <none>           <none>
worker-75f95467fc-jbr66                                    1/1     Terminating         0              86m     172.19.213.85    openstudio-179d-worker-9rtc4-7lfrf   <none>           <none>
worker-75f95467fc-jc4zc                                    1/1     Terminating         0              112m    172.21.37.2      openstudio-179d-worker-9rtc4-rh8zf   <none>           <none>
worker-75f95467fc-jcxmv                                    1/1     Terminating         0              86m     172.19.239.150   openstudio-179d-worker-9rtc4-mll2j   <none>           <none>
worker-75f95467fc-jd255                                    1/1     Terminating         0              85m     172.17.107.9     openstudio-179d-worker-9rtc4-mrc6q   <none>           <none>
worker-75f95467fc-jddxs                                    1/1     Running             0              85m     172.19.70.196    openstudio-179d-worker-9rtc4-bs8zh   <none>           <none>
worker-75f95467fc-jdzbd                                    1/1     Terminating         0              86m     172.16.151.153   openstudio-179d-worker-9rtc4-fmd5j   <none>           <none>
worker-75f95467fc-jdzw6                                    1/1     Terminating         0              112m    172.18.131.67    openstudio-179d-worker-9rtc4-g5kmv   <none>           <none>
worker-75f95467fc-jfllg                                    1/1     Terminating         0              85m     172.21.48.204    openstudio-179d-worker-9rtc4-4xwmp   <none>           <none>
worker-75f95467fc-jftms                                    1/1     Terminating         0              86m     172.17.55.154    openstudio-179d-worker-9rtc4-nwmrj   <none>           <none>
worker-75f95467fc-jgccs                                    1/1     Terminating         0              86m     172.18.219.150   openstudio-179d-worker-9rtc4-kd9zt   <none>           <none>
worker-75f95467fc-jgxc4                                    1/1     Running             0              86m     172.16.254.136   openstudio-179d-worker-9rtc4-t95jg   <none>           <none>
worker-75f95467fc-jhb6b                                    1/1     Terminating         0              112m    172.17.200.71    openstudio-179d-worker-9rtc4-lqgw6   <none>           <none>
worker-75f95467fc-jj6j9                                    1/1     Terminating         0              86m     172.16.151.151   openstudio-179d-worker-9rtc4-fmd5j   <none>           <none>
worker-75f95467fc-jj86g                                    1/1     Running             0              86m     172.18.152.153   openstudio-179d-worker-9rtc4-x5fwc   <none>           <none>
worker-75f95467fc-jjjx6                                    1/1     Terminating         0              85m     172.19.104.202   openstudio-179d-web-tq5p9-mrcgs      <none>           <none>
worker-75f95467fc-jjx78                                    1/1     Terminating         0              112m    172.17.125.2     openstudio-179d-worker-9rtc4-dnz4l   <none>           <none>
worker-75f95467fc-jkmqq                                    1/1     Running             0              112m    172.16.32.12     openstudio-179d-worker-9rtc4-8ltrg   <none>           <none>
worker-75f95467fc-jkp5g                                    1/1     Running             0              112m    172.16.32.9      openstudio-179d-worker-9rtc4-8ltrg   <none>           <none>
worker-75f95467fc-jlv58                                    1/1     Running             0              86m     172.23.196.88    openstudio-179d-worker-9rtc4-77ssn   <none>           <none>
worker-75f95467fc-jmzv6                                    1/1     Terminating         0              86m     172.19.215.23    openstudio-179d-worker-9rtc4-nnnhl   <none>           <none>
worker-75f95467fc-jnmdh                                    1/1     Running             0              4m52s   172.17.52.217    openstudio-179d-worker-9rtc4-gkz2s   <none>           <none>
worker-75f95467fc-jnsbw                                    1/1     Running             0              86m     172.16.254.138   openstudio-179d-worker-9rtc4-t95jg   <none>           <none>
worker-75f95467fc-jp8m2                                    1/1     Running             0              51s     172.22.82.27     openstudio-179d-worker-9rtc4-wf7lx   <none>           <none>
worker-75f95467fc-jphvf                                    1/1     Terminating         0              86m     172.22.193.211   openstudio-179d-worker-9rtc4-fqjr2   <none>           <none>
worker-75f95467fc-jpsv4                                    1/1     Terminating         0              112m    172.18.70.7      openstudio-179d-worker-9rtc4-z46xm   <none>           <none>
worker-75f95467fc-jqdss                                    1/1     Running             0              86m     172.17.113.72    openstudio-179d-worker-9rtc4-hv4zz   <none>           <none>
worker-75f95467fc-jqj62                                    1/1     Terminating         0              86m     172.21.207.218   openstudio-179d-worker-9rtc4-gb9sj   <none>           <none>
worker-75f95467fc-jrpkb                                    1/1     Terminating         0              85m     172.20.24.193    openstudio-179d-worker-9rtc4-6qt9b   <none>           <none>
worker-75f95467fc-jrx6f                                    1/1     Terminating         0              46m     172.23.182.79    openstudio-179d-web-tq5p9-v5jpg      <none>           <none>
worker-75f95467fc-jsl2d                                    1/1     Terminating         0              86m     172.16.151.150   openstudio-179d-worker-9rtc4-fmd5j   <none>           <none>
worker-75f95467fc-jth9v                                    1/1     Running             0              86m     172.19.239.148   openstudio-179d-worker-9rtc4-mll2j   <none>           <none>
worker-75f95467fc-jtv7b                                    1/1     Terminating         0              85m     172.17.171.145   openstudio-179d-web-tq5p9-w952x      <none>           <none>
worker-75f95467fc-jv8qt                                    1/1     Terminating         0              86m     172.19.88.143    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
worker-75f95467fc-jw5cr                                    1/1     Terminating         0              85m     172.19.104.193   openstudio-179d-web-tq5p9-mrcgs      <none>           <none>
worker-75f95467fc-jwwjx                                    1/1     Running             0              86m     172.18.255.213   openstudio-179d-worker-9rtc4-b464t   <none>           <none>
worker-75f95467fc-jx9x4                                    1/1     Running             0              86m     172.23.67.213    openstudio-179d-worker-9rtc4-mftnc   <none>           <none>
worker-75f95467fc-jxc4x                                    1/1     Running             0              86m     172.22.201.129   openstudio-179d-worker-9rtc4-wl7tq   <none>           <none>
worker-75f95467fc-jxkrz                                    1/1     Terminating         0              112m    172.18.254.76    openstudio-179d-worker-9rtc4-h9m98   <none>           <none>
worker-75f95467fc-jxtwb                                    1/1     Terminating         0              85m     172.21.48.196    openstudio-179d-worker-9rtc4-4xwmp   <none>           <none>
worker-75f95467fc-jxw9k                                    0/1     Pending             0              6s      <none>           openstudio-179d-worker-9rtc4-fqjr2   <none>           <none>
worker-75f95467fc-jznpp                                    1/1     Terminating         0              113m    172.20.151.199   openstudio-179d-worker-9rtc4-qk8rq   <none>           <none>
worker-75f95467fc-k4274                                    1/1     Running             0              112m    172.18.70.11     openstudio-179d-worker-9rtc4-z46xm   <none>           <none>
worker-75f95467fc-k4k89                                    1/1     Terminating         0              85m     172.19.104.198   openstudio-179d-web-tq5p9-mrcgs      <none>           <none>
worker-75f95467fc-k57kj                                    1/1     Terminating         0              112m    172.19.249.69    openstudio-179d-worker-9rtc4-vjtx2   <none>           <none>
worker-75f95467fc-k58zn                                    1/1     Terminating         0              86m     172.16.151.155   openstudio-179d-worker-9rtc4-fmd5j   <none>           <none>
worker-75f95467fc-k5qwh                                    1/1     Terminating         0              86m     172.21.187.4     openstudio-179d-worker-9rtc4-2qrr2   <none>           <none>
worker-75f95467fc-k6kqc                                    1/1     Terminating         0              86m     172.19.115.195   openstudio-179d-worker-9rtc4-78qk8   <none>           <none>
worker-75f95467fc-k6qrp                                    1/1     Running             0              86m     172.16.229.151   openstudio-179d-worker-9rtc4-q2jlk   <none>           <none>
worker-75f95467fc-k7h79                                    1/1     Terminating         3 (112m ago)   161m    172.21.9.202     openstudio-179d-worker-9rtc4-cwwt4   <none>           <none>
worker-75f95467fc-k822b                                    1/1     Terminating         0              86m     172.20.51.194    openstudio-179d-worker-9rtc4-pbqpm   <none>           <none>
worker-75f95467fc-k848x                                    1/1     Running             0              86m     172.16.127.218   openstudio-179d-worker-9rtc4-kqcnq   <none>           <none>
worker-75f95467fc-k84k5                                    1/1     Terminating         0              86m     172.16.157.96    openstudio-179d-worker-9rtc4-qzrnh   <none>           <none>
worker-75f95467fc-k87wc                                    1/1     Running             0              86m     172.19.136.15    openstudio-179d-worker-9rtc4-d8tkm   <none>           <none>
worker-75f95467fc-k99ww                                    1/1     Terminating         0              86m     172.18.98.87     openstudio-179d-worker-9rtc4-2ng7h   <none>           <none>
worker-75f95467fc-k9zwr                                    1/1     Running             0              85m     172.19.70.205    openstudio-179d-worker-9rtc4-bs8zh   <none>           <none>
worker-75f95467fc-kb6vq                                    1/1     Terminating         0              112m    172.17.120.75    openstudio-179d-worker-9rtc4-zn5qt   <none>           <none>
worker-75f95467fc-kbqz8                                    1/1     Terminating         0              86m     172.16.148.214   openstudio-179d-worker-9rtc4-vkfwc   <none>           <none>
worker-75f95467fc-kc7qq                                    1/1     Terminating         0              86m     172.22.145.218   openstudio-179d-worker-9rtc4-6t5vf   <none>           <none>
worker-75f95467fc-kdkpb                                    1/1     Running             0              86m     172.17.214.148   openstudio-179d-worker-9rtc4-hz854   <none>           <none>
worker-75f95467fc-kfc5t                                    1/1     Terminating         0              112m    172.22.200.77    openstudio-179d-worker-9rtc4-gg6xf   <none>           <none>
worker-75f95467fc-kg5fv                                    1/1     Terminating         0              112m    172.18.104.6     openstudio-179d-worker-9rtc4-jkmgk   <none>           <none>
worker-75f95467fc-kgjkh                                    1/1     Terminating         0              86m     172.16.195.84    openstudio-179d-worker-9rtc4-xqpr4   <none>           <none>
worker-75f95467fc-kgkck                                    1/1     Terminating         0              86m     172.19.213.84    openstudio-179d-worker-9rtc4-7lfrf   <none>           <none>
worker-75f95467fc-kgvkw                                    1/1     Running             0              86m     172.18.12.215    openstudio-179d-worker-9rtc4-zngnp   <none>           <none>
worker-75f95467fc-kh2mh                                    1/1     Terminating         0              112m    172.18.104.5     openstudio-179d-worker-9rtc4-jkmgk   <none>           <none>
worker-75f95467fc-kh9g5                                    1/1     Terminating         0              112m    172.20.18.203    openstudio-179d-worker-9rtc4-x7r4s   <none>           <none>
worker-75f95467fc-khhn2                                    1/1     Terminating         0              86m     172.20.74.214    openstudio-179d-worker-9rtc4-wv9zc   <none>           <none>
worker-75f95467fc-khm4q                                    1/1     Terminating         0              86m     172.21.207.212   openstudio-179d-worker-9rtc4-gb9sj   <none>           <none>
worker-75f95467fc-kk5bc                                    1/1     Terminating         0              86m     172.18.106.25    openstudio-179d-worker-9rtc4-2fg84   <none>           <none>
worker-75f95467fc-kkc56                                    1/1     Terminating         0              113m    172.18.254.74    openstudio-179d-worker-9rtc4-h9m98   <none>           <none>
worker-75f95467fc-kkm9z                                    1/1     Terminating         0              85m     172.21.219.138   openstudio-179d-worker-9rtc4-hksr2   <none>           <none>
worker-75f95467fc-kl888                                    1/1     Terminating         0              39m     172.17.81.80     openstudio-179d-worker-9rtc4-9gk7k   <none>           <none>
worker-75f95467fc-klrbw                                    1/1     Terminating         0              86m     172.23.108.153   openstudio-179d-worker-9rtc4-68zfp   <none>           <none>
worker-75f95467fc-kmnht                                    1/1     Running             0              85m     172.18.198.204   openstudio-179d-worker-9rtc4-w5kdf   <none>           <none>
worker-75f95467fc-kmq5v                                    1/1     Running             0              86m     172.23.134.215   openstudio-179d-worker-9rtc4-rj7mk   <none>           <none>
worker-75f95467fc-kmqrl                                    1/1     Running             0              161m    172.19.154.4     openstudio-179d-worker-9rtc4-wjzm6   <none>           <none>
worker-75f95467fc-kmrhq                                    1/1     Terminating         0              86m     172.20.51.203    openstudio-179d-worker-9rtc4-pbqpm   <none>           <none>
worker-75f95467fc-knc7t                                    1/1     Running             0              112m    172.17.120.67    openstudio-179d-worker-9rtc4-zn5qt   <none>           <none>
worker-75f95467fc-knn58                                    1/1     Terminating         0              86m     172.22.187.153   openstudio-179d-worker-9rtc4-nhmpl   <none>           <none>
worker-75f95467fc-kr6sc                                    1/1     Terminating         0              86m     172.23.182.89    openstudio-179d-web-tq5p9-v5jpg      <none>           <none>
worker-75f95467fc-krclw                                    1/1     Terminating         0              113m    172.20.144.139   openstudio-179d-worker-9rtc4-p7plj   <none>           <none>
worker-75f95467fc-krll7                                    1/1     Terminating         0              159m    172.22.200.143   openstudio-179d-worker-9rtc4-fxpk7   <none>           <none>
worker-75f95467fc-krw2j                                    1/1     Terminating         0              85m     172.19.104.199   openstudio-179d-web-tq5p9-mrcgs      <none>           <none>
worker-75f95467fc-krwfp                                    1/1     Terminating         0              85m     172.17.186.13    openstudio-179d-worker-9rtc4-75hqc   <none>           <none>
worker-75f95467fc-kscvv                                    1/1     Terminating         0              113m    172.20.144.133   openstudio-179d-worker-9rtc4-p7plj   <none>           <none>
worker-75f95467fc-ksjxv                                    1/1     Terminating         0              86m     172.19.83.202    openstudio-179d-worker-9rtc4-k82wq   <none>           <none>
worker-75f95467fc-ksmnd                                    1/1     Terminating         0              86m     172.19.170.86    openstudio-179d-worker-9rtc4-wsct2   <none>           <none>
worker-75f95467fc-ksrc2                                    1/1     Terminating         0              113m    172.19.82.208    openstudio-179d-worker-9rtc4-xkk2q   <none>           <none>
worker-75f95467fc-kvgtm                                    1/1     Terminating         0              134m    172.17.238.144   openstudio-179d-worker-9rtc4-xf56b   <none>           <none>
worker-75f95467fc-kvrhp                                    1/1     Terminating         0              112m    172.19.249.205   openstudio-179d-worker-9rtc4-jfql2   <none>           <none>
worker-75f95467fc-kx9dj                                    1/1     Running             0              140m    172.22.144.193   openstudio-179d-worker-9rtc4-cq8z2   <none>           <none>
worker-75f95467fc-kxcpn                                    1/1     Running             0              86m     172.22.82.22     openstudio-179d-worker-9rtc4-wf7lx   <none>           <none>
worker-75f95467fc-kxndp                                    1/1     Terminating         0              113m    172.18.18.78     openstudio-179d-worker-9rtc4-wxtx7   <none>           <none>
worker-75f95467fc-kzc4l                                    1/1     Terminating         0              86m     172.17.214.149   openstudio-179d-worker-9rtc4-hz854   <none>           <none>
worker-75f95467fc-kzl5s                                    1/1     Terminating         0              45m     172.17.81.72     openstudio-179d-worker-9rtc4-9gk7k   <none>           <none>
worker-75f95467fc-kzx9t                                    1/1     Terminating         0              112m    172.16.38.7      openstudio-179d-worker-9rtc4-svkcm   <none>           <none>
worker-75f95467fc-l2c48                                    1/1     Running             0              85m     172.22.64.68     openstudio-179d-worker-9rtc4-hjgnv   <none>           <none>
worker-75f95467fc-l2rsd                                    1/1     Running             0              86m     172.18.198.206   openstudio-179d-worker-9rtc4-w5kdf   <none>           <none>
worker-75f95467fc-l48rw                                    1/1     Running             0              86m     172.22.36.215    openstudio-179d-worker-9rtc4-pzl68   <none>           <none>
worker-75f95467fc-l5sjd                                    1/1     Terminating         0              86m     172.16.251.216   openstudio-179d-worker-9rtc4-m62ff   <none>           <none>
worker-75f95467fc-l5wj2                                    1/1     Terminating         0              43m     172.17.81.76     openstudio-179d-worker-9rtc4-9gk7k   <none>           <none>
worker-75f95467fc-l6f9p                                    1/1     Terminating         0              86m     172.20.51.206    openstudio-179d-worker-9rtc4-pbqpm   <none>           <none>
worker-75f95467fc-l8jxn                                    1/1     Terminating         0              86m     172.17.214.153   openstudio-179d-worker-9rtc4-hz854   <none>           <none>
worker-75f95467fc-l8k6d                                    1/1     Running             0              86m     172.22.230.151   openstudio-179d-worker-9rtc4-rknvm   <none>           <none>
worker-75f95467fc-l8r2v                                    1/1     Terminating         0              113m    172.18.84.203    openstudio-179d-worker-9rtc4-xrdxf   <none>           <none>
worker-75f95467fc-l9gvl                                    1/1     Terminating         0              86m     172.19.56.71     openstudio-179d-worker-9rtc4-9fqc7   <none>           <none>
worker-75f95467fc-lb2pw                                    1/1     Terminating         0              86m     172.18.188.216   openstudio-179d-worker-9rtc4-8hkw4   <none>           <none>
worker-75f95467fc-lbgqs                                    1/1     Terminating         0              112m    172.21.69.76     openstudio-179d-worker-9rtc4-fvs4q   <none>           <none>
worker-75f95467fc-lccn4                                    1/1     Terminating         0              113m    172.17.156.203   openstudio-179d-worker-9rtc4-vdltr   <none>           <none>
worker-75f95467fc-lcdng                                    1/1     Running             0              113m    172.23.148.76    openstudio-179d-worker-9rtc4-255cv   <none>           <none>
worker-75f95467fc-lcnkr                                    1/1     Terminating         0              86m     172.21.111.24    openstudio-179d-worker-9rtc4-4h7g9   <none>           <none>
worker-75f95467fc-lcrr4                                    1/1     Terminating         0              112m    172.18.18.68     openstudio-179d-worker-9rtc4-wxtx7   <none>           <none>
worker-75f95467fc-lcw5z                                    1/1     Terminating         0              112m    172.16.38.3      openstudio-179d-worker-9rtc4-svkcm   <none>           <none>
worker-75f95467fc-ld5td                                    1/1     Terminating         0              86m     172.17.87.23     openstudio-179d-worker-9rtc4-msgfj   <none>           <none>
worker-75f95467fc-ldtjs                                    1/1     Terminating         0              112m    172.22.117.70    openstudio-179d-worker-9rtc4-w449s   <none>           <none>
worker-75f95467fc-lf88v                                    1/1     Terminating         0              86m     172.19.83.198    openstudio-179d-worker-9rtc4-k82wq   <none>           <none>
worker-75f95467fc-lgqvc                                    1/1     Running             0              113m    172.20.242.201   openstudio-179d-worker-9rtc4-cbl4x   <none>           <none>
worker-75f95467fc-lgxb2                                    1/1     Terminating         0              86m     172.17.42.86     openstudio-179d-worker-9rtc4-m2f76   <none>           <none>
worker-75f95467fc-lhhjd                                    1/1     Terminating         0              86m     172.18.171.134   openstudio-179d-worker-9rtc4-xpf84   <none>           <none>
worker-75f95467fc-lhld7                                    1/1     Running             0              86m     172.23.134.217   openstudio-179d-worker-9rtc4-rj7mk   <none>           <none>
worker-75f95467fc-lhvtd                                    1/1     Running             0              86m     172.19.170.90    openstudio-179d-worker-9rtc4-wsct2   <none>           <none>
worker-75f95467fc-ljkd8                                    1/1     Terminating         0              162m    172.23.2.152     openstudio-179d-worker-9rtc4-9865m   <none>           <none>
worker-75f95467fc-ljlkn                                    1/1     Terminating         0              86m     172.17.87.22     openstudio-179d-worker-9rtc4-msgfj   <none>           <none>
worker-75f95467fc-lkj2d                                    1/1     Running             0              85m     172.17.186.4     openstudio-179d-worker-9rtc4-75hqc   <none>           <none>
worker-75f95467fc-lkq86                                    1/1     Terminating         0              86m     172.23.182.72    openstudio-179d-web-tq5p9-v5jpg      <none>           <none>
worker-75f95467fc-ll5fw                                    1/1     Running             0              86m     172.23.255.215   openstudio-179d-worker-9rtc4-bpbnw   <none>           <none>
worker-75f95467fc-lljh6                                    1/1     Running             0              86m     172.17.113.68    openstudio-179d-worker-9rtc4-hv4zz   <none>           <none>
worker-75f95467fc-lllv2                                    1/1     Terminating         0              46m     172.22.26.29     openstudio-179d-worker-9rtc4-cwz6s   <none>           <none>
worker-75f95467fc-lp8wv                                    1/1     Terminating         0              86m     172.17.55.155    openstudio-179d-worker-9rtc4-nwmrj   <none>           <none>
worker-75f95467fc-lpnh5                                    1/1     Terminating         0              162m    172.23.2.156     openstudio-179d-worker-9rtc4-9865m   <none>           <none>
worker-75f95467fc-lptpr                                    1/1     Terminating         0              86m     172.17.171.147   openstudio-179d-web-tq5p9-w952x      <none>           <none>
worker-75f95467fc-lq626                                    1/1     Terminating         0              85m     172.21.116.137   openstudio-179d-worker-9rtc4-g7dzg   <none>           <none>
worker-75f95467fc-lr4r2                                    1/1     Terminating         0              85m     172.21.191.72    openstudio-179d-worker-9rtc4-z9cln   <none>           <none>
worker-75f95467fc-ls79l                                    1/1     Terminating         0              86m     172.23.182.84    openstudio-179d-web-tq5p9-v5jpg      <none>           <none>
worker-75f95467fc-lsfsr                                    1/1     Running             0              4m37s   172.19.209.219   openstudio-179d-worker-9rtc4-8vw2k   <none>           <none>
worker-75f95467fc-lsvwb                                    1/1     Running             0              86m     172.16.229.154   openstudio-179d-worker-9rtc4-q2jlk   <none>           <none>
worker-75f95467fc-lsxrv                                    1/1     Terminating         0              86m     172.21.111.21    openstudio-179d-worker-9rtc4-4h7g9   <none>           <none>
worker-75f95467fc-lt5tr                                    1/1     Terminating         0              86m     172.16.254.142   openstudio-179d-worker-9rtc4-t95jg   <none>           <none>
worker-75f95467fc-ltf6r                                    1/1     Running             0              140m    172.18.188.141   openstudio-179d-worker-9rtc4-9wbwp   <none>           <none>
worker-75f95467fc-ltgsl                                    1/1     Running             0              86m     172.16.254.132   openstudio-179d-worker-9rtc4-t95jg   <none>           <none>
worker-75f95467fc-lv7bp                                    1/1     Terminating         0              112m    172.17.156.200   openstudio-179d-worker-9rtc4-vdltr   <none>           <none>
worker-75f95467fc-lv7pd                                    1/1     Terminating         0              112m    172.18.70.6      openstudio-179d-worker-9rtc4-z46xm   <none>           <none>
worker-75f95467fc-lvc2g                                    1/1     Running             0              86m     172.16.26.153    openstudio-179d-worker-9rtc4-sj8bg   <none>           <none>
worker-75f95467fc-lvhfg                                    1/1     Terminating         0              86m     172.21.207.213   openstudio-179d-worker-9rtc4-gb9sj   <none>           <none>
worker-75f95467fc-lw585                                    1/1     Terminating         0              86m     172.20.51.197    openstudio-179d-worker-9rtc4-pbqpm   <none>           <none>
worker-75f95467fc-lxbmb                                    1/1     Terminating         0              86m     172.21.48.22     openstudio-179d-worker-9rtc4-ttvfs   <none>           <none>
worker-75f95467fc-lxhgx                                    1/1     Terminating         0              44m     172.16.171.20    openstudio-179d-worker-9rtc4-pqsdz   <none>           <none>
worker-75f95467fc-lxmx2                                    1/1     Terminating         0              150m    172.18.188.131   openstudio-179d-worker-9rtc4-9wbwp   <none>           <none>
worker-75f95467fc-lxwd9                                    1/1     Terminating         0              86m     172.19.208.211   openstudio-179d-worker-9rtc4-lz8v6   <none>           <none>
worker-75f95467fc-lxxpj                                    1/1     Running             0              113m    172.19.154.200   openstudio-179d-worker-9rtc4-dt2bt   <none>           <none>
worker-75f95467fc-lzdb4                                    1/1     Running             0              112m    172.22.200.69    openstudio-179d-worker-9rtc4-gg6xf   <none>           <none>
worker-75f95467fc-lzdqf                                    1/1     Running             0              86m     172.23.196.27    openstudio-179d-worker-9rtc4-xfwkx   <none>           <none>
worker-75f95467fc-lzxx8                                    1/1     Terminating         0              85m     172.19.88.134    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
worker-75f95467fc-m266v                                    1/1     Terminating         0              86m     172.22.213.212   openstudio-179d-worker-9rtc4-jmglf   <none>           <none>
worker-75f95467fc-m2f42                                    1/1     Terminating         0              86m     172.17.42.88     openstudio-179d-worker-9rtc4-m2f76   <none>           <none>
worker-75f95467fc-m2z47                                    1/1     Running             1 (148m ago)   159m    172.22.200.144   openstudio-179d-worker-9rtc4-fxpk7   <none>           <none>
worker-75f95467fc-m488g                                    1/1     Terminating         0              86m     172.19.209.213   openstudio-179d-worker-9rtc4-8vw2k   <none>           <none>
worker-75f95467fc-m4vw4                                    1/1     Terminating         0              112m    172.23.143.138   openstudio-179d-worker-9rtc4-pv7qr   <none>           <none>
worker-75f95467fc-m57xs                                    1/1     Terminating         1 (109m ago)   153m    172.22.46.206    openstudio-179d-worker-9rtc4-25f8j   <none>           <none>
worker-75f95467fc-m5sq7                                    1/1     Terminating         0              86m     172.20.39.20     openstudio-179d-worker-9rtc4-znps8   <none>           <none>
worker-75f95467fc-m5wls                                    1/1     Terminating         0              86m     172.23.94.135    openstudio-179d-worker-9rtc4-bzvqk   <none>           <none>
worker-75f95467fc-m6jwz                                    1/1     Terminating         0              40m     172.20.203.15    openstudio-179d-worker-9rtc4-tnv42   <none>           <none>
worker-75f95467fc-m6kc5                                    1/1     Terminating         0              86m     172.18.188.212   openstudio-179d-worker-9rtc4-8hkw4   <none>           <none>
worker-75f95467fc-m6kg9                                    1/1     Running             0              113m    172.19.154.199   openstudio-179d-worker-9rtc4-dt2bt   <none>           <none>
worker-75f95467fc-m6mzz                                    1/1     Terminating         0              153m    172.20.87.12     openstudio-179d-worker-9rtc4-j76nc   <none>           <none>
worker-75f95467fc-m7k8r                                    1/1     Terminating         0              41m     172.20.203.9     openstudio-179d-worker-9rtc4-tnv42   <none>           <none>
worker-75f95467fc-m7lnz                                    1/1     Terminating         0              112m    172.16.38.10     openstudio-179d-worker-9rtc4-svkcm   <none>           <none>
worker-75f95467fc-m8krm                                    1/1     Terminating         0              86m     172.23.52.64     openstudio-179d-worker-9rtc4-267h2   <none>           <none>
worker-75f95467fc-m8kx4                                    1/1     Running             0              2m37s   172.17.231.26    openstudio-179d-worker-9rtc4-2fbn5   <none>           <none>
worker-75f95467fc-m8vd6                                    1/1     Running             0              86m     172.19.115.203   openstudio-179d-worker-9rtc4-78qk8   <none>           <none>
worker-75f95467fc-m95x4                                    1/1     Terminating         0              86m     172.20.242.86    openstudio-179d-worker-9rtc4-pl94r   <none>           <none>
worker-75f95467fc-m9btd                                    1/1     Terminating         0              85m     172.18.195.207   openstudio-179d-worker-9rtc4-64t6m   <none>           <none>
worker-75f95467fc-m9c26                                    1/1     Terminating         0              86m     172.22.123.66    openstudio-179d-worker-9rtc4-x5w9k   <none>           <none>
worker-75f95467fc-m9wfq                                    1/1     Terminating         0              86m     172.17.88.150    openstudio-179d-worker-9rtc4-mdb5p   <none>           <none>
worker-75f95467fc-mc4bd                                    1/1     Terminating         0              86m     172.16.229.153   openstudio-179d-worker-9rtc4-q2jlk   <none>           <none>
worker-75f95467fc-md48p                                    1/1     Terminating         0              48m     172.17.246.6     openstudio-179d-worker-9rtc4-784j2   <none>           <none>
worker-75f95467fc-md6g9                                    1/1     Running             0              112m    172.17.57.137    openstudio-179d-worker-9rtc4-r4q27   <none>           <none>
worker-75f95467fc-mds9s                                    1/1     Terminating         0              86m     172.16.251.217   openstudio-179d-worker-9rtc4-m62ff   <none>           <none>
worker-75f95467fc-mf5d2                                    1/1     Terminating         0              85m     172.19.88.139    openstudio-179d-worker-9rtc4-vxhbk   <none>           <none>
worker-75f95467fc-mf5kp                                    1/1     Terminating         0              86m     172.23.118.86    openstudio-179d-worker-9rtc4-tsmrh   <none>           <none>
worker-75f95467fc-mfkch                                    1/1     Terminating         0              86m     172.19.78.26     openstudio-179d-worker-9rtc4-9nwln   <none>           <none>
worker-75f95467fc-mfvk2                                    1/1     Terminating         1 (154m ago)   161m    172.22.200.130   openstudio-179d-worker-9rtc4-fxpk7   <none>           <none>
worker-75f95467fc-mg6qr                                    1/1     Terminating         0              113m    172.22.117.68    openstudio-179d-worker-9rtc4-w449s   <none>           <none>
worker-75f95467fc-mgpj7                                    1/1     Terminating         0              86m     172.22.213.211   openstudio-179d-worker-9rtc4-jmglf   <none>           <none>
worker-75f95467fc-mh24s                                    1/1     Terminating         0              86m     172.20.168.27    openstudio-179d-worker-9rtc4-46hcl   <none>           <none>
