NAME                                                          READY   STATUS    RESTARTS   AGE     IP               NODE                                  NOMINATED NODE   READINESS GATES
patch-copy-fail-6pxcg                                         1/1     Running   0          88m     172.16.195.82    openstudio-179d-worker-9rtc4-xqpr4    <none>           <none>
patch-copy-fail-6t7td                                         1/1     Running   0          79m     172.19.215.72    openstudio-179d-worker-9rtc4-bbjpc    <none>           <none>
patch-copy-fail-75c2m                                         1/1     Running   0          88m     172.18.104.17    openstudio-179d-worker-9rtc4-jkmgk    <none>           <none>
patch-copy-fail-75rjq                                         1/1     Running   0          88m     172.21.77.146    openstudio-179d-worker-9rtc4-4rntj    <none>           <none>
patch-copy-fail-76h4d                                         1/1     Running   0          88m     172.22.200.82    openstudio-179d-worker-9rtc4-gg6xf    <none>           <none>
patch-copy-fail-7jt2w                                         1/1     Running   0          88m     172.17.209.82    openstudio-179d-worker-9rtc4-knvb9    <none>           <none>
patch-copy-fail-7l4nw                                         1/1     Running   0          84m     172.17.186.2     openstudio-179d-worker-9rtc4-75hqc    <none>           <none>
patch-copy-fail-7lf8l                                         1/1     Running   0          88m     172.18.18.82     openstudio-179d-worker-9rtc4-wxtx7    <none>           <none>
patch-copy-fail-7tm5n                                         1/1     Running   0          73m     172.18.28.203    openstudio-179d-worker-9rtc4-jgqhx    <none>           <none>
patch-copy-fail-7zw67                                         1/1     Running   0          88m     172.19.170.82    openstudio-179d-worker-9rtc4-wsct2    <none>           <none>
patch-copy-fail-89crv                                         1/1     Running   0          89m     172.23.166.213   openstudio-179d-worker-9rtc4-km2jz    <none>           <none>
patch-copy-fail-8jw9s                                         1/1     Running   0          88m     172.23.134.210   openstudio-179d-worker-9rtc4-rj7mk    <none>           <none>
patch-copy-fail-8zdgq                                         1/1     Running   0          53m     172.22.26.5      openstudio-179d-worker-9rtc4-cwz6s    <none>           <none>
patch-copy-fail-9dtvf                                         1/1     Running   0          88m     172.16.151.146   openstudio-179d-worker-9rtc4-fmd5j    <none>           <none>
patch-copy-fail-9hwck                                         1/1     Running   0          89m     172.19.146.18    openstudio-179d-worker-9rtc4-6p9bz    <none>           <none>
patch-copy-fail-9l78v                                         1/1     Running   0          89m     172.21.69.82     openstudio-179d-worker-9rtc4-fvs4q    <none>           <none>
patch-copy-fail-9q5st                                         1/1     Running   0          88m     172.20.18.210    openstudio-179d-worker-9rtc4-x7r4s    <none>           <none>
patch-copy-fail-9zxdf                                         1/1     Running   0          48m     172.17.246.2     openstudio-179d-worker-9rtc4-784j2    <none>           <none>
patch-copy-fail-b55m9                                         1/1     Running   0          88m     172.17.214.145   openstudio-179d-worker-9rtc4-hz854    <none>           <none>
patch-copy-fail-b7sjl                                         1/1     Running   0          88m     172.23.67.210    openstudio-179d-worker-9rtc4-mftnc    <none>           <none>
patch-copy-fail-b9rr7                                         1/1     Running   0          88m     172.16.38.18     openstudio-179d-worker-9rtc4-svkcm    <none>           <none>
patch-copy-fail-bfrd7                                         1/1     Running   0          88m     172.22.200.148   openstudio-179d-worker-9rtc4-fxpk7    <none>           <none>
patch-copy-fail-bklc2                                         1/1     Running   0          88m     172.17.87.18     openstudio-179d-worker-9rtc4-msgfj    <none>           <none>
patch-copy-fail-bmtz2                                         1/1     Running   0          88m     172.23.113.18    openstudio-179d-worker-9rtc4-xw5d5    <none>           <none>
patch-copy-fail-bnksn                                         1/1     Running   0          88m     172.23.28.82     openstudio-179d-worker-9rtc4-tfc5b    <none>           <none>
patch-copy-fail-c642p                                         1/1     Running   0          88m     172.17.120.82    openstudio-179d-worker-9rtc4-zn5qt    <none>           <none>
patch-copy-fail-c7256                                         1/1     Running   0          77m     172.16.254.137   openstudio-179d-worker-9rtc4-t95jg    <none>           <none>
patch-copy-fail-cd94z                                         1/1     Running   0          88m     172.19.208.210   openstudio-179d-worker-9rtc4-lz8v6    <none>           <none>
patch-copy-fail-chzvm                                         1/1     Running   0          88m     172.21.37.18     openstudio-179d-worker-9rtc4-rh8zf    <none>           <none>
patch-copy-fail-cwhnt                                         1/1     Running   0          49m     172.17.81.68     openstudio-179d-worker-9rtc4-9gk7k    <none>           <none>
patch-copy-fail-cz6w6                                         1/1     Running   0          88m     172.23.196.18    openstudio-179d-worker-9rtc4-xfwkx    <none>           <none>
patch-copy-fail-d59q8                                         1/1     Running   0          88m     172.17.52.210    openstudio-179d-worker-9rtc4-gkz2s    <none>           <none>
patch-copy-fail-d5lfr                                         1/1     Running   0          88m     172.21.27.18     openstudio-179d-worker-9rtc4-q8lhf    <none>           <none>
patch-copy-fail-d65gk                                         1/1     Running   0          89m     172.20.242.81    openstudio-179d-worker-9rtc4-pl94r    <none>           <none>
patch-copy-fail-d82s7                                         1/1     Running   0          88m     172.18.131.82    openstudio-179d-worker-9rtc4-g5kmv    <none>           <none>
patch-copy-fail-dhs96                                         1/1     Running   0          88m     172.16.183.213   openstudio-179d-worker-9rtc4-9nfhj    <none>           <none>
patch-copy-fail-drq5p                                         1/1     Running   0          89m     172.23.47.8      openstudio-179d-control-plane-xpbld   <none>           <none>
patch-copy-fail-dw7tn                                         1/1     Running   0          88m     172.18.254.82    openstudio-179d-worker-9rtc4-h9m98    <none>           <none>
patch-copy-fail-fcl68                                         1/1     Running   0          9m22s   172.23.187.69    openstudio-179d-worker-9rtc4-6fptt    <none>           <none>
patch-copy-fail-ff5rw                                         1/1     Running   0          80m     172.23.52.74     openstudio-179d-worker-9rtc4-267h2    <none>           <none>
patch-copy-fail-g4jgz                                         1/1     Running   0          89m     172.19.143.18    openstudio-179d-worker-9rtc4-jq4tn    <none>           <none>
patch-copy-fail-gccf8                                         1/1     Running   0          89m     172.18.12.214    openstudio-179d-worker-9rtc4-zngnp    <none>           <none>
patch-copy-fail-gkdv6                                         1/1     Running   0          89m     172.18.41.21     openstudio-179d-worker-9rtc4-zc87d    <none>           <none>
patch-copy-fail-gppqk                                         1/1     Running   0          88m     172.22.117.82    openstudio-179d-worker-9rtc4-w449s    <none>           <none>
patch-copy-fail-gscfx                                         1/1     Running   0          80m     172.19.88.137    openstudio-179d-worker-9rtc4-vxhbk    <none>           <none>
patch-copy-fail-gtzsl                                         1/1     Running   0          43m     172.22.69.131    openstudio-179d-worker-9rtc4-964ml    <none>           <none>
patch-copy-fail-h6mpn                                         1/1     Running   0          88m     172.22.187.147   openstudio-179d-worker-9rtc4-nhmpl    <none>           <none>
patch-copy-fail-hkhkm                                         1/1     Running   0          79m     172.19.115.200   openstudio-179d-worker-9rtc4-78qk8    <none>           <none>
patch-copy-fail-hp6ds                                         1/1     Running   0          42m     172.20.203.4     openstudio-179d-worker-9rtc4-tnv42    <none>           <none>
patch-copy-fail-hslxj                                         1/1     Running   0          88m     172.19.215.18    openstudio-179d-worker-9rtc4-nnnhl    <none>           <none>
patch-copy-fail-hstx5                                         1/1     Running   0          89m     172.18.54.207    openstudio-179d-control-plane-7g699   <none>           <none>
patch-copy-fail-jc6gv                                         1/1     Running   0          88m     172.17.122.145   openstudio-179d-worker-9rtc4-7fstz    <none>           <none>
patch-copy-fail-jcxgc                                         1/1     Running   0          88m     172.17.125.18    openstudio-179d-worker-9rtc4-dnz4l    <none>           <none>
patch-copy-fail-jlnrn                                         1/1     Running   0          87m     172.23.73.210    openstudio-179d-worker-9rtc4-qqnl4    <none>           <none>
patch-copy-fail-jnqzt                                         1/1     Running   0          88m     172.17.156.209   openstudio-179d-worker-9rtc4-vdltr    <none>           <none>
patch-copy-fail-jp4qv                                         1/1     Running   0          89m     172.23.196.82    openstudio-179d-worker-9rtc4-77ssn    <none>           <none>
patch-copy-fail-jq222                                         1/1     Running   0          72m     172.18.195.72    openstudio-179d-worker-9rtc4-llk2j    <none>           <none>
patch-copy-fail-jqq48                                         1/1     Running   0          88m     172.23.2.158     openstudio-179d-worker-9rtc4-9865m    <none>           <none>
patch-copy-fail-jvbbb                                         1/1     Running   0          88m     172.18.188.210   openstudio-179d-worker-9rtc4-8hkw4    <none>           <none>
patch-copy-fail-kcbg8                                         1/1     Running   0          88m     172.18.188.146   openstudio-179d-worker-9rtc4-9wbwp    <none>           <none>
patch-copy-fail-kd6sw                                         1/1     Running   0          73m     172.18.157.129   openstudio-179d-worker-9rtc4-572ps    <none>           <none>
patch-copy-fail-kgqph                                         1/1     Running   0          88m     172.22.144.209   openstudio-179d-worker-9rtc4-cq8z2    <none>           <none>
patch-copy-fail-knm72                                         1/1     Running   0          88m     172.21.48.18     openstudio-179d-worker-9rtc4-ttvfs    <none>           <none>
patch-copy-fail-kqqv8                                         1/1     Running   0          89m     172.22.230.145   openstudio-179d-worker-9rtc4-rknvm    <none>           <none>
patch-copy-fail-l2g9q                                         1/1     Running   0          79m     172.21.219.129   openstudio-179d-worker-9rtc4-hksr2    <none>           <none>
patch-copy-fail-l4g2c                                         1/1     Running   0          88m     172.20.144.146   openstudio-179d-worker-9rtc4-p7plj    <none>           <none>
patch-copy-fail-ldvn6                                         1/1     Running   0          88m     172.17.42.82     openstudio-179d-worker-9rtc4-m2f76    <none>           <none>
patch-copy-fail-lgcnh                                         1/1     Running   0          88m     172.19.135.169   openstudio-179d-worker-9rtc4-hcnbl    <none>           <none>
patch-copy-fail-lh8w8                                         1/1     Running   0          88m     172.19.249.210   openstudio-179d-worker-9rtc4-jfql2    <none>           <none>
patch-copy-fail-lt8cm                                         1/1     Running   0          88m     172.18.193.82    openstudio-179d-worker-9rtc4-pmfzl    <none>           <none>
patch-copy-fail-m82zf                                         1/1     Running   0          88m     172.18.152.145   openstudio-179d-worker-9rtc4-x5fwc    <none>           <none>
patch-copy-fail-mjrpj                                         1/1     Running   0          88m     172.23.108.146   openstudio-179d-worker-9rtc4-68zfp    <none>           <none>
patch-copy-fail-mnhjl                                         1/1     Running   0          89m     172.17.86.210    openstudio-179d-worker-9rtc4-6dnh2    <none>           <none>
patch-copy-fail-mpgmh                                         1/1     Running   0          83m     172.22.47.67     openstudio-179d-worker-9rtc4-hdl6c    <none>           <none>
patch-copy-fail-mtfnt                                         1/1     Running   0          88m     172.21.130.18    openstudio-179d-worker-9rtc4-shqhn    <none>           <none>
patch-copy-fail-mv5z2                                         1/1     Running   0          84m     172.17.107.5     openstudio-179d-worker-9rtc4-mrc6q    <none>           <none>
patch-copy-fail-mvlk5                                         1/1     Running   0          88m     172.16.251.210   openstudio-179d-worker-9rtc4-m62ff    <none>           <none>
patch-copy-fail-mzwlq                                         1/1     Running   0          77m     172.22.123.73    openstudio-179d-worker-9rtc4-x5w9k    <none>           <none>
patch-copy-fail-n6gj7                                         1/1     Running   0          88m     172.22.193.210   openstudio-179d-worker-9rtc4-fqjr2    <none>           <none>
patch-copy-fail-nj9s5                                         1/1     Running   0          88m     172.16.26.147    openstudio-179d-worker-9rtc4-sj8bg    <none>           <none>
patch-copy-fail-nkn9t                                         1/1     Running   0          80m     172.21.116.138   openstudio-179d-worker-9rtc4-g7dzg    <none>           <none>
patch-copy-fail-npxbs                                         1/1     Running   0          77m     172.18.198.203   openstudio-179d-worker-9rtc4-w5kdf    <none>           <none>
patch-copy-fail-nwp8r                                         1/1     Running   0          45m     172.16.17.1      openstudio-179d-worker-9rtc4-xh26n    <none>           <none>
patch-copy-fail-p27w8                                         1/1     Running   0          88m     172.20.39.18     openstudio-179d-worker-9rtc4-znps8    <none>           <none>
patch-copy-fail-p57cs                                         1/1     Running   0          89m     172.17.57.145    openstudio-179d-worker-9rtc4-r4q27    <none>           <none>
patch-copy-fail-p8lv5                                         1/1     Running   0          89m     172.16.35.145    openstudio-179d-worker-9rtc4-h457w    <none>           <none>
patch-copy-fail-p9gwv                                         1/1     Running   0          89m     172.21.207.209   openstudio-179d-worker-9rtc4-gb9sj    <none>           <none>
patch-copy-fail-ptbzw                                         1/1     Running   0          88m     172.23.148.82    openstudio-179d-worker-9rtc4-255cv    <none>           <none>
patch-copy-fail-q85cd                                         1/1     Running   0          88m     172.16.32.18     openstudio-179d-worker-9rtc4-8ltrg    <none>           <none>
patch-copy-fail-q9fdj                                         1/1     Running   0          88m     172.19.154.19    openstudio-179d-worker-9rtc4-wjzm6    <none>           <none>
patch-copy-fail-qhsbh                                         1/1     Running   0          80m     172.20.24.198    openstudio-179d-worker-9rtc4-6qt9b    <none>           <none>
patch-copy-fail-qhsm6                                         1/1     Running   0          73m     172.17.113.70    openstudio-179d-worker-9rtc4-hv4zz    <none>           <none>
patch-copy-fail-qlznv                                         1/1     Running   0          88m     172.19.154.210   openstudio-179d-worker-9rtc4-dt2bt    <none>           <none>
patch-copy-fail-qp6jx                                         1/1     Running   0          88m     172.22.145.210   openstudio-179d-worker-9rtc4-6t5vf    <none>           <none>
patch-copy-fail-r9lxg                                         1/1     Running   0          89m     172.22.36.210    openstudio-179d-worker-9rtc4-pzl68    <none>           <none>
patch-copy-fail-rbj79                                         1/1     Running   0          72m     172.19.83.205    openstudio-179d-worker-9rtc4-k82wq    <none>           <none>
patch-copy-fail-rq9pj                                         1/1     Running   0          89m     172.22.255.7     openstudio-179d-control-plane-rzqr5   <none>           <none>
patch-copy-fail-rq9sf                                         1/1     Running   0          88m     172.23.54.18     openstudio-179d-worker-9rtc4-vwpvh    <none>           <none>
patch-copy-fail-rv8lm                                         1/1     Running   0          77m     172.21.191.66    openstudio-179d-worker-9rtc4-z9cln    <none>           <none>
patch-copy-fail-s2gqj                                         1/1     Running   0          84m     172.20.51.201    openstudio-179d-worker-9rtc4-pbqpm    <none>           <none>
patch-copy-fail-sjncx                                         1/1     Running   0          79m     172.23.94.129    openstudio-179d-worker-9rtc4-bzvqk    <none>           <none>
patch-copy-fail-sl7mb                                         1/1     Running   0          88m     172.19.121.146   openstudio-179d-worker-9rtc4-bq8cq    <none>           <none>
patch-copy-fail-sn8xk                                         1/1     Running   0          73m     172.18.195.197   openstudio-179d-worker-9rtc4-64t6m    <none>           <none>
patch-copy-fail-ssbt6                                         1/1     Running   0          89m     172.17.220.17    openstudio-179d-worker-9rtc4-f2tmk    <none>           <none>
patch-copy-fail-svpmv                                         1/1     Running   0          88m     172.21.195.17    openstudio-179d-worker-9rtc4-s6dgq    <none>           <none>
patch-copy-fail-sxlkd                                         1/1     Running   0          89m     172.18.98.82     openstudio-179d-worker-9rtc4-2ng7h    <none>           <none>
patch-copy-fail-t2s84                                         1/1     Running   0          88m     172.18.255.210   openstudio-179d-worker-9rtc4-b464t    <none>           <none>
patch-copy-fail-tbmzq                                         1/1     Running   0          88m     172.16.127.210   openstudio-179d-worker-9rtc4-kqcnq    <none>           <none>
patch-copy-fail-thjcx                                         1/1     Running   0          89m     172.18.13.209    openstudio-179d-worker-9rtc4-7wpw9    <none>           <none>
patch-copy-fail-tqqfx                                         1/1     Running   0          88m     172.19.17.82     openstudio-179d-worker-9rtc4-dnpwt    <none>           <none>
patch-copy-fail-tr5v2                                         1/1     Running   0          89m     172.17.228.82    openstudio-179d-worker-9rtc4-m7r54    <none>           <none>
patch-copy-fail-tspdj                                         1/1     Running   0          88m     172.20.87.19     openstudio-179d-worker-9rtc4-j76nc    <none>           <none>
patch-copy-fail-twjfs                                         1/1     Running   0          88m     172.19.87.210    openstudio-179d-worker-9rtc4-2zgh8    <none>           <none>
patch-copy-fail-txcs2                                         1/1     Running   0          34m     172.22.83.70     openstudio-179d-worker-9rtc4-pqzdb    <none>           <none>
patch-copy-fail-tzkgw                                         1/1     Running   0          88m     172.19.209.210   openstudio-179d-worker-9rtc4-8vw2k    <none>           <none>
patch-copy-fail-v4nhc                                         1/1     Running   0          88m     172.23.143.146   openstudio-179d-worker-9rtc4-pv7qr    <none>           <none>
patch-copy-fail-v9m7v                                         1/1     Running   0          88m     172.18.219.146   openstudio-179d-worker-9rtc4-kd9zt    <none>           <none>
patch-copy-fail-vkffg                                         1/1     Running   0          88m     172.18.70.146    openstudio-179d-worker-9rtc4-46rwz    <none>           <none>
patch-copy-fail-vsvs9                                         1/1     Running   0          88m     172.18.84.210    openstudio-179d-worker-9rtc4-xrdxf    <none>           <none>
patch-copy-fail-vt66s                                         1/1     Running   0          88m     172.22.46.210    openstudio-179d-worker-9rtc4-25f8j    <none>           <none>
patch-copy-fail-w4gd7                                         1/1     Running   0          89m     172.17.171.151   openstudio-179d-web-tq5p9-w952x       <none>           <none>
patch-copy-fail-w88jn                                         1/1     Running   0          88m     172.21.9.209     openstudio-179d-worker-9rtc4-cwwt4    <none>           <none>
patch-copy-fail-w9pqp                                         1/1     Running   0          83m     172.22.64.67     openstudio-179d-worker-9rtc4-hjgnv    <none>           <none>
patch-copy-fail-wcl9l                                         1/1     Running   0          79m     172.21.187.11    openstudio-179d-worker-9rtc4-2qrr2    <none>           <none>
patch-copy-fail-wdsz4                                         1/1     Running   0          88m     172.17.88.146    openstudio-179d-worker-9rtc4-mdb5p    <none>           <none>
patch-copy-fail-wqdwb                                         1/1     Running   0          88m     172.23.255.209   openstudio-179d-worker-9rtc4-bpbnw    <none>           <none>
patch-copy-fail-wv5bt                                         1/1     Running   0          89m     172.22.82.17     openstudio-179d-worker-9rtc4-wf7lx    <none>           <none>
patch-copy-fail-wx889                                         1/1     Running   0          88m     172.18.70.18     openstudio-179d-worker-9rtc4-z46xm    <none>           <none>
patch-copy-fail-wzlqs                                         1/1     Running   0          89m     172.18.106.19    openstudio-179d-worker-9rtc4-2fg84    <none>           <none>
patch-copy-fail-x2499                                         1/1     Running   0          88m     172.19.82.209    openstudio-179d-worker-9rtc4-xkk2q    <none>           <none>
patch-copy-fail-x2s4d                                         1/1     Running   0          89m     172.18.134.146   openstudio-179d-worker-9rtc4-c2snr    <none>           <none>
patch-copy-fail-xh9zd                                         1/1     Running   0          89m     172.20.168.18    openstudio-179d-worker-9rtc4-46hcl    <none>           <none>
patch-copy-fail-xktcf                                         1/1     Running   0          88m     172.17.200.81    openstudio-179d-worker-9rtc4-lqgw6    <none>           <none>
patch-copy-fail-xkxgx                                         1/1     Running   0          89m     172.19.78.18     openstudio-179d-worker-9rtc4-9nwln    <none>           <none>
patch-copy-fail-z4pkz                                         1/1     Running   0          88m     172.21.247.209   openstudio-179d-worker-9rtc4-hzpmd    <none>           <none>
patch-copy-fail-z5clf                                         1/1     Running   0          78m     172.19.136.11    openstudio-179d-worker-9rtc4-d8tkm    <none>           <none>
patch-copy-fail-zctt9                                         1/1     Running   0          89m     172.23.176.146   openstudio-179d-worker-9rtc4-9ztb9    <none>           <none>
patch-copy-fail-zm9pv                                         1/1     Running   0          89m     172.20.74.210    openstudio-179d-worker-9rtc4-wv9zc    <none>           <none>
patch-copy-fail-zmszl                                         1/1     Running   0          88m     172.16.157.94    openstudio-179d-worker-9rtc4-qzrnh    <none>           <none>
patch-copy-fail-zzhs5                                         1/1     Running   0          79m     172.19.70.198    openstudio-179d-worker-9rtc4-bs8zh    <none>           <none>
vm-max-map-count-enforcer-278cz                               1/1     Running   0          89m     172.17.57.146    openstudio-179d-worker-9rtc4-r4q27    <none>           <none>
vm-max-map-count-enforcer-2cqlv                               1/1     Running   0          89m     172.21.111.17    openstudio-179d-worker-9rtc4-4h7g9    <none>           <none>
vm-max-map-count-enforcer-2flhq                               1/1     Running   0          88m     172.23.73.209    openstudio-179d-worker-9rtc4-qqnl4    <none>           <none>
vm-max-map-count-enforcer-2m4q6                               1/1     Running   0          89m     172.19.121.145   openstudio-179d-worker-9rtc4-bq8cq    <none>           <none>
vm-max-map-count-enforcer-2q2wg                               1/1     Running   0          84m     172.21.48.199    openstudio-179d-worker-9rtc4-4xwmp    <none>           <none>
vm-max-map-count-enforcer-45465                               1/1     Running   0          88m     172.17.86.209    openstudio-179d-worker-9rtc4-6dnh2    <none>           <none>
vm-max-map-count-enforcer-4568x                               1/1     Running   0          89m     172.19.154.209   openstudio-179d-worker-9rtc4-dt2bt    <none>           <none>
vm-max-map-count-enforcer-456nt                               1/1     Running   0          89m     172.19.170.145   openstudio-179d-worker-9rtc4-j22f2    <none>           <none>
vm-max-map-count-enforcer-48bhb                               1/1     Running   0          84m     172.20.51.199    openstudio-179d-worker-9rtc4-pbqpm    <none>           <none>
vm-max-map-count-enforcer-48tsq                               1/1     Running   0          88m     172.19.82.210    openstudio-179d-worker-9rtc4-xkk2q    <none>           <none>
vm-max-map-count-enforcer-49vxc                               1/1     Running   0          89m     172.22.200.81    openstudio-179d-worker-9rtc4-gg6xf    <none>           <none>
vm-max-map-count-enforcer-4fh5h                               1/1     Running   0          89m     172.22.117.81    openstudio-179d-worker-9rtc4-w449s    <none>           <none>
vm-max-map-count-enforcer-4pjrs                               1/1     Running   0          89m     172.16.151.145   openstudio-179d-worker-9rtc4-fmd5j    <none>           <none>
vm-max-map-count-enforcer-4wc98                               1/1     Running   0          89m     172.19.154.18    openstudio-179d-worker-9rtc4-wjzm6    <none>           <none>
vm-max-map-count-enforcer-4wprv                               1/1     Running   0          87m     172.23.182.110   openstudio-179d-web-tq5p9-v5jpg       <none>           <none>
vm-max-map-count-enforcer-52zkg                               1/1     Running   0          81m     172.19.88.136    openstudio-179d-worker-9rtc4-vxhbk    <none>           <none>
vm-max-map-count-enforcer-5c9j8                               1/1     Running   0          88m     172.16.32.17     openstudio-179d-worker-9rtc4-8ltrg    <none>           <none>
vm-max-map-count-enforcer-5j29g                               1/1     Running   0          89m     172.17.87.17     openstudio-179d-worker-9rtc4-msgfj    <none>           <none>
vm-max-map-count-enforcer-5qgjc                               1/1     Running   0          89m     172.17.120.81    openstudio-179d-worker-9rtc4-zn5qt    <none>           <none>
vm-max-map-count-enforcer-5qn44                               1/1     Running   0          89m     172.22.187.146   openstudio-179d-worker-9rtc4-nhmpl    <none>           <none>
vm-max-map-count-enforcer-5v4vd                               1/1     Running   0          89m     172.19.249.81    openstudio-179d-worker-9rtc4-vjtx2    <none>           <none>
vm-max-map-count-enforcer-64nwq                               1/1     Running   0          89m     172.23.255.210   openstudio-179d-worker-9rtc4-bpbnw    <none>           <none>
vm-max-map-count-enforcer-67bg7                               1/1     Running   0          50m     172.17.81.66     openstudio-179d-worker-9rtc4-9gk7k    <none>           <none>
vm-max-map-count-enforcer-68r5g                               1/1     Running   0          80m     172.20.24.197    openstudio-179d-worker-9rtc4-6qt9b    <none>           <none>
vm-max-map-count-enforcer-6ptqm                               1/1     Running   0          89m     172.23.113.17    openstudio-179d-worker-9rtc4-xw5d5    <none>           <none>
vm-max-map-count-enforcer-6rwgr                               1/1     Running   0          46m     172.16.17.2      openstudio-179d-worker-9rtc4-xh26n    <none>           <none>
vm-max-map-count-enforcer-6trbf                               1/1     Running   0          88m     172.17.231.17    openstudio-179d-worker-9rtc4-2fbn5    <none>           <none>
vm-max-map-count-enforcer-6vcbp                               1/1     Running   0          89m     172.20.242.82    openstudio-179d-worker-9rtc4-pl94r    <none>           <none>
vm-max-map-count-enforcer-6xtgf                               1/1     Running   0          73m     172.18.195.66    openstudio-179d-worker-9rtc4-llk2j    <none>           <none>
vm-max-map-count-enforcer-7486w                               1/1     Running   0          89m     172.17.52.209    openstudio-179d-worker-9rtc4-gkz2s    <none>           <none>
vm-max-map-count-enforcer-768wd                               1/1     Running   0          89m     172.23.143.145   openstudio-179d-worker-9rtc4-pv7qr    <none>           <none>
vm-max-map-count-enforcer-798fc                               1/1     Running   0          89m     172.19.143.17    openstudio-179d-worker-9rtc4-jq4tn    <none>           <none>
vm-max-map-count-enforcer-7dh54                               1/1     Running   0          88m     172.23.196.17    openstudio-179d-worker-9rtc4-xfwkx    <none>           <none>
vm-max-map-count-enforcer-7gjhn                               1/1     Running   0          88m     172.16.229.146   openstudio-179d-worker-9rtc4-q2jlk    <none>           <none>
vm-max-map-count-enforcer-7k9jw                               1/1     Running   0          89m     172.23.192.145   openstudio-179d-worker-9rtc4-blz8r    <none>           <none>
vm-max-map-count-enforcer-8bg5h                               1/1     Running   0          89m     172.20.18.209    openstudio-179d-worker-9rtc4-x7r4s    <none>           <none>
vm-max-map-count-enforcer-8dvd8                               1/1     Running   0          74m     172.18.157.137   openstudio-179d-worker-9rtc4-572ps    <none>           <none>
vm-max-map-count-enforcer-8k6b5                               1/1     Running   0          35m     172.22.83.67     openstudio-179d-worker-9rtc4-pqzdb    <none>           <none>
vm-max-map-count-enforcer-8m47v                               1/1     Running   0          79m     172.19.104.209   openstudio-179d-web-tq5p9-mrcgs       <none>           <none>
vm-max-map-count-enforcer-8q97b                               1/1     Running   0          89m     172.23.118.81    openstudio-179d-worker-9rtc4-tsmrh    <none>           <none>
vm-max-map-count-enforcer-8qqn7                               1/1     Running   0          89m     172.22.46.209    openstudio-179d-worker-9rtc4-25f8j    <none>           <none>
vm-max-map-count-enforcer-8x2bv                               1/1     Running   0          89m     172.18.70.17     openstudio-179d-worker-9rtc4-z46xm    <none>           <none>
vm-max-map-count-enforcer-8x7jp                               1/1     Running   0          78m     172.22.123.75    openstudio-179d-worker-9rtc4-x5w9k    <none>           <none>
vm-max-map-count-enforcer-924gc                               1/1     Running   0          88m     172.18.219.145   openstudio-179d-worker-9rtc4-kd9zt    <none>           <none>
vm-max-map-count-enforcer-9g5dq                               1/1     Running   0          89m     172.23.54.17     openstudio-179d-worker-9rtc4-vwpvh    <none>           <none>
vm-max-map-count-enforcer-9g6tj                               1/1     Running   0          88m     172.22.213.209   openstudio-179d-worker-9rtc4-jmglf    <none>           <none>
vm-max-map-count-enforcer-9psl4                               1/1     Running   0          89m     172.19.136.209   openstudio-179d-worker-9rtc4-4hspr    <none>           <none>
vm-max-map-count-enforcer-9v6dq                               1/1     Running   0          79m     172.21.187.6     openstudio-179d-worker-9rtc4-2qrr2    <none>           <none>
vm-max-map-count-enforcer-9x9zj                               1/1     Running   0          88m     172.21.130.17    openstudio-179d-worker-9rtc4-shqhn    <none>           <none>
vm-max-map-count-enforcer-9zbsh                               1/1     Running   0          89m     172.19.78.17     openstudio-179d-worker-9rtc4-9nwln    <none>           <none>
vm-max-map-count-enforcer-b78nd                               1/1     Running   0          89m     172.19.87.209    openstudio-179d-worker-9rtc4-2zgh8    <none>           <none>
vm-max-map-count-enforcer-bz47b                               1/1     Running   0          89m     172.18.188.145   openstudio-179d-worker-9rtc4-9wbwp    <none>           <none>
vm-max-map-count-enforcer-c46c2                               1/1     Running   0          87m     172.22.255.8     openstudio-179d-control-plane-rzqr5   <none>           <none>
vm-max-map-count-enforcer-ckqnn                               1/1     Running   0          89m     172.22.237.81    openstudio-179d-worker-9rtc4-zfv7b    <none>           <none>
vm-max-map-count-enforcer-cq278                               1/1     Running   0          84m     172.17.107.14    openstudio-179d-worker-9rtc4-mrc6q    <none>           <none>
vm-max-map-count-enforcer-cqtnw                               1/1     Running   0          89m     172.18.131.81    openstudio-179d-worker-9rtc4-g5kmv    <none>           <none>
vm-max-map-count-enforcer-d5lnx                               1/1     Running   0          88m     172.17.55.145    openstudio-179d-worker-9rtc4-nwmrj    <none>           <none>
vm-max-map-count-enforcer-d7x9f                               1/1     Running   0          89m     172.22.200.147   openstudio-179d-worker-9rtc4-fxpk7    <none>           <none>
vm-max-map-count-enforcer-dxtrx                               1/1     Running   0          89m     172.18.12.213    openstudio-179d-worker-9rtc4-zngnp    <none>           <none>
vm-max-map-count-enforcer-f9cg2                               1/1     Running   0          89m     172.16.26.148    openstudio-179d-worker-9rtc4-sj8bg    <none>           <none>
vm-max-map-count-enforcer-fgv5x                               1/1     Running   0          74m     172.18.171.133   openstudio-179d-worker-9rtc4-xpf84    <none>           <none>
vm-max-map-count-enforcer-fhzmz                               1/1     Running   0          89m     172.18.134.147   openstudio-179d-worker-9rtc4-c2snr    <none>           <none>
vm-max-map-count-enforcer-fl75q                               1/1     Running   0          89m     172.17.156.210   openstudio-179d-worker-9rtc4-vdltr    <none>           <none>
vm-max-map-count-enforcer-fwtmv                               1/1     Running   0          80m     172.19.115.205   openstudio-179d-worker-9rtc4-78qk8    <none>           <none>
